sex,age,cause,ci_rate,provenance
F,88,other,0.002182046,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
F,88,ltc,0.024433902,"[std] 장기요양 1·2등급 inception, 0.12% at 65 growing 14% a year, a placeholder for the construction LTC_KR_S owns; scaled so the 65+ mean is of the order of the 0.5% a year implied by [REG-R42]'s 154,688 1·2등급 인정자 against the 65+ population at an assumed three-year mean duration. Nil below 65: the 노인성 질병 route under 65 [REG-R55] is not modelled"
F,89,cancer,0.009211739,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,89,ami,0.005312972,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,89,stroke,0.006338348,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,89,other,0.002190621,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
F,89,ltc,0.027854648,"[std] 장기요양 1·2등급 inception, 0.12% at 65 growing 14% a year, a placeholder for the construction LTC_KR_S owns; scaled so the 65+ mean is of the order of the 0.5% a year implied by [REG-R42]'s 154,688 1·2등급 인정자 against the 65+ population at an assumed three-year mean duration. Nil below 65: the 노인성 질병 route under 65 [REG-R55] is not modelled"
F,90,cancer,0.009231204,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,90,ami,0.005341269,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,90,stroke,0.006364404,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,90,other,0.002198372,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
F,90,ltc,0.031754299,"[std] 장기요양 1·2등급 inception, 0.12% at 65 growing 14% a year, a placeholder for the construction LTC_KR_S owns; scaled so the 65+ mean is of the order of the 0.5% a year implied by [REG-R42]'s 154,688 1·2등급 인정자 against the 65+ population at an assumed three-year mean duration. Nil below 65: the 노인성 질병 route under 65 [REG-R55] is not modelled"
F,91,cancer,0.009248758,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,91,ami,0.005366864,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,91,stroke,0.006387945,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,91,other,0.002205375,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
F,91,ltc,0.036199901,"[std] 장기요양 1·2등급 inception, 0.12% at 65 growing 14% a year, a placeholder for the construction LTC_KR_S owns; scaled so the 65+ mean is of the order of the 0.5% a year implied by [REG-R42]'s 154,688 1·2등급 인정자 against the 65+ population at an assumed three-year mean duration. Nil below 65: the 노인성 질병 route under 65 [REG-R55] is not modelled"
F,92,cancer,0.009264586,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,92,ami,0.005390005,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,92,stroke,0.006409207,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,92,other,0.002211699,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
F,92,ltc,0.041267887,"[std] 장기요양 1·2등급 inception, 0.12% at 65 growing 14% a year, a placeholder for the construction LTC_KR_S owns; scaled so the 65+ mean is of the order of the 0.5% a year implied by [REG-R42]'s 154,688 1·2등급 인정자 against the 65+ population at an assumed three-year mean duration. Nil below 65: the 노인성 질병 route under 65 [REG-R55] is not modelled"
F,93,cancer,0.009278854,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,93,ami,0.005410917,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,93,stroke,0.006428403,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,93,other,0.002217408,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
F,93,ltc,0.047045391,"[std] 장기요양 1·2등급 inception, 0.12% at 65 growing 14% a year, a placeholder for the construction LTC_KR_S owns; scaled so the 65+ mean is of the order of the 0.5% a year implied by [REG-R42]'s 154,688 1·2등급 인정자 against the 65+ population at an assumed three-year mean duration. Nil below 65: the 노인성 질병 route under 65 [REG-R55] is not modelled"
F,94,cancer,0.009291713,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,94,ami,0.005429807,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,94,stroke,0.006445729,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,94,other,0.002222561,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
F,94,ltc,0.053631746,"[std] 장기요양 1·2등급 inception, 0.12% at 65 growing 14% a year, a placeholder for the construction LTC_KR_S owns; scaled so the 65+ mean is of the order of the 0.5% a year implied by [REG-R42]'s 154,688 1·2등급 인정자 against the 65+ population at an assumed three-year mean duration. Nil below 65: the 노인성 질병 route under 65 [REG-R55] is not modelled"
F,95,cancer,0.009303302,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,95,ami,0.005446865,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,95,stroke,0.006461362,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,95,other,0.002227211,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
F,95,ltc,0.06114019,"[std] 장기요양 1·2등급 inception, 0.12% at 65 growing 14% a year, a placeholder for the construction LTC_KR_S owns; scaled so the 65+ mean is of the order of the 0.5% a year implied by [REG-R42]'s 154,688 1·2등급 인정자 against the 65+ population at an assumed three-year mean duration. Nil below 65: the 노인성 질병 route under 65 [REG-R55] is not modelled"
F,96,cancer,0.009313745,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,96,ami,0.005462263,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,96,stroke,0.006475464,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,96,other,0.002231405,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
F,96,ltc,0.069699817,"[std] 장기요양 1·2등급 inception, 0.12% at 65 growing 14% a year, a placeholder for the construction LTC_KR_S owns; scaled so the 65+ mean is of the order of the 0.5% a year implied by [REG-R42]'s 154,688 1·2등급 인정자 against the 65+ population at an assumed three-year mean duration. Nil below 65: the 노인성 질병 route under 65 [REG-R55] is not modelled"
F,97,cancer,0.009323153,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,97,ami,0.005476158,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,97,stroke,0.006488182,[std] extrapolation above [S3]'s age-60 anchor with the 40-to-60 log-slope decaying geometrically at 0.90 a year; continuing the undamped slope gives a cancer rate above 1 before age 100
F,97,other,0.002235187,"[std] the five remaining 중대한 질병, the four 중대한 수술 and 중대한 화상 및 부식 as 10.5% of the three headline rates: [S4]'s published 3대-to-17대 office premium step of 5.30% divided by the 50.6% share the CI benefit takes of the risk premium at male 40 in [S3]'s 보장위험별 연간보험료 disclosure"
